,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
75,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,11-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
76,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,7-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
77,Passer domesticus,House Sparrow,"Mukpath village, Aurangabad",20.5133,75.7322,7-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
78,Passer domesticus,House Sparrow,"Kanalada Road, Jalgaon, Maharashtra, IN (21.021, 75.564)",21.0207,75.5636,9-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
79,Passer domesticus,House Sparrow,"Terrace Of Jeevan Sarita, Tejpal Scheme",19.1068,72.8491,29-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
80,Passer domesticus,House Sparrow,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,19-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
81,Passer domesticus,House Sparrow,"RIVERWATER PUMP , CANAL,Gahukhede, Maharashtra, IN (21.057, 75.87)",21.0567,75.8702,17-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
82,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,16-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
83,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,16-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
84,Passer domesticus,House Sparrow,Pimprisekam-River Bhogawati,21.0483,75.8638,6-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
85,Passer domesticus,House Sparrow,Pimprisekam-River Bhogawati,21.0483,75.8638,6-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
86,Passer domesticus,House Sparrow,Pimprisekam-River Bhogawati,21.0483,75.8638,6-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
87,Passer domesticus,House Sparrow,Pimprisekam-River Bhogawati,21.0483,75.8638,6-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
88,Passer domesticus,House Sparrow,Pimprisekam-River Bhogawati,21.0483,75.8638,6-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
89,Passer domesticus,House Sparrow,Pimprisekam-River Bhogawati,21.0483,75.8638,6-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
90,Passer domesticus,House Sparrow,Melghat Tiger Reserve,21.315,77.1625,7-Jun-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
91,Passer domesticus,House Sparrow,Tadoba National Park,20.1941,79.3396,22-Oct-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
92,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,30-Apr-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
93,Passer domesticus,House Sparrow,"Thane, Maharashtra, IN (19.254, 72.979)",19.2543,72.9792,20-Mar-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
94,Passer domesticus,House Sparrow,Khandelwal Building,19.0719,72.8305,3-Feb-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
95,Passer domesticus,House Sparrow,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,30-May-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
96,Passer domesticus,House Sparrow,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,17-Nov-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
97,Passer domesticus,House Sparrow,Erandwane,18.5055,73.8304,15-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
98,Passer domesticus,House Sparrow,Kapol Garden,19.21,72.8427,22-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
99,Passer domesticus,House Sparrow,"Tahesil Office, Mahadev Galli, Bhadgaon, Maharashtra, IN (20.665, 75.229)",20.6652,75.2285,22-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
100,Passer domesticus,House Sparrow,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,19-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
101,Passer domesticus,House Sparrow,Erandwane,18.5055,73.8304,24-Mar-2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
102,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & 400KV,21.0436,75.8521,10-Sep-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
103,Passer domesticus,House Sparrow,Gogte saltpans vasai,19.4077,72.8185,13-Aug-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
