,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
409,Lanius schach,Long-tailed Shrike,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,5-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
410,Lanius schach,Long-tailed Shrike,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,5-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
411,Lanius schach,Long-tailed Shrike,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.022, 75.572)",21.0223,75.5723,5-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
412,Lanius schach,Long-tailed Shrike,"Moharli, Maharashtra, IN (20.19, 79.33)",20.19,79.3299,4-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
413,Lanius schach,Long-tailed Shrike,Deolali Cantonment,19.9033,73.8182,29-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
414,Lanius schach,Long-tailed Shrike,Deolali Cantonment,19.9033,73.8182,29-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
415,Lanius schach,Long-tailed Shrike,Deolali Cantonment,19.9033,73.8182,29-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
416,Lanius schach,Long-tailed Shrike,Deolali Cantonment,19.9033,73.8182,29-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
417,Lanius schach,Long-tailed Shrike,Deolali Cantonment,19.9033,73.8182,29-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
418,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,23-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
419,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,23-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
420,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,23-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
421,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,23-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
422,Lanius schach,Long-tailed Shrike,Mowada,20.3463,79.0346,28-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
423,Lanius schach,Long-tailed Shrike,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,24-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
424,Lanius schach,Long-tailed Shrike,KJ Somaiya campus,19.0482,72.8745,18-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
425,Lanius schach,Long-tailed Shrike,KJ Somaiya campus,19.0482,72.8745,18-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
426,Lanius schach,Long-tailed Shrike,KJ Somaiya campus,19.0482,72.8745,18-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
427,Lanius schach,Long-tailed Shrike,KJ Somaiya campus,19.0482,72.8745,18-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
428,Lanius schach,Long-tailed Shrike,KJ Somaiya campus,19.0482,72.8745,18-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
429,Lanius schach,Long-tailed Shrike,KJ Somaiya campus,19.0482,72.8745,18-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
430,Lanius schach,Long-tailed Shrike,"79/1 Old Dhule Highway, Jalgaon, Maharashtra, IN (21.021, 75.538)",21.0214,75.5379,15-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
431,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,10-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
432,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,10-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
433,Lanius schach,Long-tailed Shrike,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.572)",21.0234,75.5721,6-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
434,Lanius schach,Long-tailed Shrike,Nandur-Madhyameshwar bird sanctuary,20.0069,74.1189,8-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
435,Lanius schach,Long-tailed Shrike,Nandur-Madhyameshwar bird sanctuary,20.0069,74.1189,8-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
436,Lanius schach,Long-tailed Shrike,Nandur-Madhyameshwar bird sanctuary,20.0069,74.1189,8-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
437,Lanius schach,Long-tailed Shrike,Tapti River--behind BTPS,21.0602,75.8353,2-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
438,Lanius schach,Long-tailed Shrike,Tapti River--behind BTPS,21.0602,75.8353,2-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
439,Lanius schach,Long-tailed Shrike,Tapti River--behind BTPS,21.0602,75.8353,2-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
440,Lanius schach,Long-tailed Shrike,Tapti River--behind BTPS,21.0602,75.8353,2-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
441,Lanius schach,Long-tailed Shrike,"Viva wetlands, Virar",19.4598,72.7973,18-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
442,Lanius schach,Long-tailed Shrike,"CBMP 8 Unnamed Road, Maharashtra, IN (21.054, 75.885)",21.0539,75.8848,23-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
443,Lanius schach,Long-tailed Shrike,"CBMP 10 _Unnamed Road, Maharashtra, IN (21.056, 75.888)",21.0557,75.8877,23-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
444,Lanius schach,Long-tailed Shrike,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,8-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
445,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,4-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
446,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,4-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
447,Lanius schach,Long-tailed Shrike,"Pimpri-Chinchwad, Maharashtra, IN (18.626, 73.812)",18.6264,73.8122,18-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
448,Lanius schach,Long-tailed Shrike,"Mumbai - Pune Expressway, Lonavla, Maharashtra, IN (18.764, 73.419)",18.7639,73.4185,15-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
449,Lanius schach,Long-tailed Shrike,"Kranti Flamingo Point (Bhigwan Bird Watching, Kumbhargaon Bird S",18.2634,74.8042,13-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
450,Lanius schach,Long-tailed Shrike,"Kranti Flamingo Point (Bhigwan Bird Watching, Kumbhargaon Bird S",18.2634,74.8042,13-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
451,Lanius schach,Long-tailed Shrike,Gogte saltpans vasai,19.4077,72.8185,29-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
452,Lanius schach,Long-tailed Shrike,Gogte saltpans vasai,19.4077,72.8185,29-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
453,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,4-Feb-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
454,Lanius schach,Long-tailed Shrike,Pingori,18.2364,74.1179,3-Feb-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
455,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, O-1 Eastern Express Highway, Mumbai, Maharashtra, IN (19.151, 72.956)",19.1509,72.9565,3-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
456,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, O-1 Eastern Express Highway, Mumbai, Maharashtra, IN (19.151, 72.956)",19.1509,72.9565,3-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
457,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, O-1 Eastern Express Highway, Mumbai, Maharashtra, IN (19.151, 72.956)",19.1509,72.9565,3-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
458,Lanius schach,Long-tailed Shrike,Nandur-Madhyameshwar bird sanctuary,20.0069,74.1189,12-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
459,Lanius schach,Long-tailed Shrike,Bhuigaon Beach Vasai,19.3883,72.7609,10-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
460,Lanius schach,Long-tailed Shrike,Bhuigaon Beach Vasai,19.3883,72.7609,10-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
461,Lanius schach,Long-tailed Shrike,Tapti River--behind BTPS,21.0602,75.8353,27-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
462,Lanius schach,Long-tailed Shrike,ARAI Hills (Vetal Tekdi),18.5279,73.8175,26-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
463,Lanius schach,Long-tailed Shrike,ARAI Hills (Vetal Tekdi),18.5279,73.8175,26-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
464,Lanius schach,Long-tailed Shrike,Hatnur Dam (IBA)--Khamkhed,21.057,76.0642,19-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
465,Lanius schach,Long-tailed Shrike,Hatnur Dam (IBA)--Khamkhed,21.057,76.0642,19-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
466,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,17-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
467,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,17-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
468,Lanius schach,Long-tailed Shrike,"Shirsoli P.B., Maharashtra, IN (20.933, 75.541)",20.9325,75.5414,13-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
469,Lanius schach,Long-tailed Shrike,"Jan 1, 2020 10:19 PM 18.624, 73.817",18.6242,73.8175,1-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
470,Lanius schach,Long-tailed Shrike,"Kanalda Road Jalgaon, Maharashtra, IN (21.021, 75.565)",21.0209,75.5648,9-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
471,Lanius schach,Long-tailed Shrike,"Kachara Depo Road,Shivaji nagar, Jalgaon, Maharashtra, IN (21.023, 75.567)",21.023,75.5668,6-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
472,Lanius schach,Long-tailed Shrike,"Kachara Depo Road,Shivaji nagar, Jalgaon, Maharashtra, IN (21.023, 75.567)",21.023,75.5668,6-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
473,Lanius schach,Long-tailed Shrike,Gogte saltpans vasai,19.4077,72.8185,1-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
474,Lanius schach,Long-tailed Shrike,Gogte saltpans vasai,19.4077,72.8185,1-Jan-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
