Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
Lanius schach,Long-tailed Shrike,Mugali,16.3632,74.2916,19/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Yavli,17.8299,75.5978,09/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Yavli,17.8299,75.5978,09/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Home, Regency Meadows, Pune, Maharashtra, IN (18.602, 73.905)",18.602,73.9052,05/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kondhanpur,18.3512,73.7924,22/08/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Mihan, Nagpur",21.0773,79.0461,03/01/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Sinhagad Valley,18.3799,73.7714,01/01/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,ARAI Hills (Vetal Tekdi),18.5279,73.8175,11/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Haji Malang,19.138,73.1893,11/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Landor Khori ,Jalgaon,Maharashtra -425001",20.9753,75.5532,22/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,10/09/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Jyoti Wetlands, Vasai",19.4664,72.7588,26/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,08/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Mugali,16.3632,74.2916,19/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,mihan,21.0768,79.0459,31/07/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Dhaba, Balapur, Ajanta",20.5024,75.7292,22/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Dhaba, Balapur, Ajanta",20.5024,75.7292,22/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Dhaba, Balapur, Ajanta",20.5024,75.7292,22/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Karvand Dam,21.4587,74.9602,12/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Sinhagad Valley,18.3799,73.7714,21/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Mula River -- Baner,18.5648,73.7945,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"TS Chanakya College, Navi Mumbai",19.0188,73.0052,14/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"TS Chanakya College, Navi Mumbai",19.0188,73.0052,14/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Deolali Cantonment,19.9033,73.8182,15/11/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Chiplun,17.5611,73.4987,07/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Chiplun,17.5611,73.4987,07/10/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Virshi, Amravati Dt",21.0367,77.6136,04/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"TS Chanakya College, Navi Mumbai",19.0188,73.0052,22/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kopar Wetlands- Juni Dombivli - Ganesh Ghat,19.2191,73.0704,22/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,21/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Bhuigaon Beach Vasai,19.3883,72.7609,14/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Gogte saltpans vasai,19.4077,72.8185,13/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Kaas  Plateau, Satara",17.7249,73.8268,01/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Ambazari Lake, Nagpur",21.1292,79.0329,11/03/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhopar grasslands, Thane",19.1921,73.0726,04/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,21/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,06/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Saswad, Pune Dt",18.3711,74.0966,15/10/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"savedi,ahmednagar",19.1251,74.7364,17/11/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,18/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pipla Road,21.0843,79.1062,12/01/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,30/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,28/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Landor Khori ,Jalgaon,Maharashtra -425001",20.9753,75.5532,23/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,17/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,05/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,13/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Manyrkhede,Jalgaon,Maharashtra",20.9912,75.8918,14/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,14/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,10/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,02/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kapol Garden,19.21,72.8427,29/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kapol Garden,19.21,72.8427,29/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Suryamal, Tansa WLS",19.7528,73.3514,11/03/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kopar Creek-- Dombivali,19.2157,73.0702,08/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Haji Malang,19.138,73.1893,25/02/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Riverside road, Anandnagar",18.4783,73.8121,30/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bena, Near Vasai Beach",19.3469,72.7909,13/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bena, Near Vasai Beach",19.3469,72.7909,29/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Viva wetlands, Virar",19.4598,72.7973,01/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Gularghat,21.2581,77.0324,20/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,20/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Fariyas hotel area,18.7622,73.3898,14/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Panje, Uran",18.908,72.9492,24/03/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Gavdevi Mandir, Kharad-Malang",19.1495,73.157,25/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Gavdevi Mandir, Kharad-Malang",19.1495,73.157,25/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Riverside road, Anandnagar, Pune",18.4795,73.8149,06/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Unnamed Road, Maharashtra, IN (21.023, 75.854)",21.0233,75.8542,06/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Riverside road, Anandnagar, Pune",18.4795,73.8149,22/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,12/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,12/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,12/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Panje, Uran",18.908,72.9492,10/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Sinhagad Valley,18.3799,73.7714,31/10/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,07/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Panje, Uran",18.908,72.9492,19/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Darwha Grasslands,20.3132,77.7705,16/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kondhanpur,18.3512,73.7924,22/08/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Mumbra Creek,19.1883,73.0317,23/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kopar Wetlands- Juni Dombivli - Ganesh Ghat,19.2191,73.0704,26/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Sinhagad Valley,18.3799,73.7714,29/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,24/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,13/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,13/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,13/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,16/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Gogte saltpans vasai,19.4077,72.8185,07/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Landor Khori ,Jalgaon,Maharashtra -425001",20.9753,75.5532,04/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Ambazari Lake, Nagpur",21.1292,79.0329,01/04/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Gorewada Lake, Nagpur",21.1973,79.0381,18/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Shankarpur,21.0507,79.0851,26/05/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,RCF PLANT,19.0305,72.8854,23/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,RCF PLANT,19.0305,72.8854,23/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,ARAI Hills (Vetal Tekdi),18.5279,73.8175,06/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,15/01/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,15/01/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Sinhgad Fort,18.3662,73.7559,30/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,30/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,25/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Ambazari Lake, Nagpur",21.1292,79.0329,20/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,17/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,ARAI Hills (Vetal Tekdi),18.5279,73.8175,16/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kapurwadi lake,19.1168,74.7798,26/11/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,01/10/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Nandur Madhyameshwar Bird Sanctuary Park,20.0079,74.1043,01/10/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,26/01/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Landor Khori ,Jalgaon,Maharashtra -425001",20.9753,75.5532,04/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,03/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Mahalunge ,Satara ,Maharashtra",17.7213,73.6442,06/11/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,30/11/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,29/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,29/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,28/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,30/09/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Virar--Tuss Khadi Beach, Arnala",19.4782,72.7586,26/09/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,ASKARWADI,18.3964,73.911,20/08/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Bhimashankar WLS--Blue Mormon Hotel,19.0684,73.603,19/03/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Hanuman Mandir Umavi Nagar,Paldhi Bk ,Jalgaon",21.0055,75.4816,03/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Hanuman Mandir Umavi Nagar,Paldhi Bk ,Jalgaon",21.0055,75.4816,03/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Hanuman Mandir Umavi Nagar,Paldhi Bk ,Jalgaon",21.0055,75.4816,30/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,12/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Panje, Uran",18.908,72.9492,13/02/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Girna Pumping Staion ,savkhede Bk",20.9878,75.5175,25/04/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Towards Factory, Maharashtra, IN (18.37, 74.051)",18.3701,74.0505,23/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,04/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,02/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,02/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,02/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,02/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,BTPS - Wetland - Bhusawal,21.0475,75.8389,29/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Lanius schach,Long-tailed Shrike,Kopar Wetlands- Juni Dombivli - Ganesh Ghat,19.2191,73.0704,24/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
