Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
Phoenicopterus roseus,Greater Flamingo,"Panje, Uran",18.908,72.9492,12/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Panje, Uran",18.908,72.9492,12/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Panje, Uran",18.908,72.9492,12/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan bird sanctuary,18.2872,74.74,16/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,23/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Seawoods--Navi Mumbai,19.0101,73.0094,05/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Thane east saltpans,19.18,72.9789,08/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,27/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,27/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Kava Lake, Latur",18.3667,76.5766,04/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Jaikwadi Bird Sanctuary,19.4779,75.3656,16/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,30/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Ekruk Lake,17.7448,75.9099,27/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,13/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,25/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,25/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,24/10/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Kmbhargaon,18.2717,74.7984,07/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,15/01/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,30/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,30/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,21/04/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,12/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,08/01/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,02/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Kavdi Pat,18.5054,74.0006,30/11/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Kapurwadi lake,19.1168,74.7798,29/11/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,28/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,20/11/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,25/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Turzon hill lake,19.2183,72.8144,23/08/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Diksal,18.3116,74.7927,16/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Diksal,18.3116,74.7927,16/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Diksal,18.3116,74.7927,16/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Burma Pada,19.3856,72.7688,08/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,01/01/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,01/01/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,24/10/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Khelna dam, Aurangabad",20.4068,75.665,19/08/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,26/11/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,26/11/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,27/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Seawoods--Navi Mumbai,19.0101,73.0094,25/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Panje, Uran",18.908,72.9492,12/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,04/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Palm Beach Road, Navi Mumbai, Maharashtra, IN (19.007, 73.02)",19.0074,73.0197,04/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Palm Beach Road, Navi Mumbai, Maharashtra, IN (19.007, 73.02)",19.0074,73.0197,04/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Palm Beach Road, Navi Mumbai, Maharashtra, IN (19.007, 73.02)",19.0074,73.0197,04/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,16/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,09/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
